2180	7160	8
14	6625	24
256	4685	6
448	1569	50
18898	3148	4
1911	7972	7
104	5511	26
14	4729	38
114	8228	1
12	2466	16
12	8936	6
2520	7194	15
8746	9855	30
12	6115	3
2308	3510	3
265	1245	21
11446	1533	42
9807	9176	21
413	7107	39
1349	1875	7
220	5706	22
829	1117	14
11841	2469	16
12	5823	36
313	998	18
2456	5420	10
106	9233	1
6002	9789	4
12	1070	29
14368	1106	2
398	7010	26
375	6264	16
987	8384	2
123	8861	18
12	8814	16
10708	7098	19
505	5929	2
1238	972	10
2900	5787	11
722	8994	19
14421	2119	1
313	1641	6
171	6850	15
191	3574	10
102	6923	11
112	5515	18
467	682	6
122	3379	6
688	5835	5
309	2858	8
117	4390	5
2	6061	26
756	7418	19
2714	9332	7
197	17	18
8932	6776	12
246	7632	5
8327	9291	1
297	3850	14
116	3524	16
279	1268	18
176	3707	4
2900	7953	20
5995	2200	32
101	8965	6
4821	2871	0
126	4496	26
1503	8564	3
12	5093	17
804	2954	3
23815	9842	5
103	9175	40
149	291	8
293	6857	1
112	4902	26
117	5847	42
286	9173	6
215	9378	2
144	2351	2
124	8668	7
28483	5677	28
9	1402	17
4245	4625	51
12817	6701	13
4875	3269	0
114	769	20
102	2112	3
1220	8006	4
209	1999	33
108	6458	9
180	5811	4
145	3068	39
121	7671	12
200	5603	0
145	5670	19
159	7640	15
107	5631	18
14	8589	8
14	6052	17
21907	80	10
134	7948	14
16885	7481	28
108	2045	12
19412	1643	16
3000	4643	6
110	3157	12
2492	9439	0
142	9269	25
138	6267	0
127	8917	19
110	3730	12
373	2646	9
12	6211	22
1457	1057	2
8	5779	20
480	7012	11
107	1269	12
142	5872	30
347	6886	3
249	7961	2
4232	3393	26
688	5834	17
103	9666	15
2638	3775	0
117	7624	22
254	229	9
101	1797	9
12	5869	7
552	1274	1
3471	1126	14
1936	3191	21
25299	7555	2
1012	2102	4
140	7583	1
120	7408	0
4331	7011	8
101	9519	12
5370	6242	24
120	8221	0
1860	1441	7
105	3782	3
139	828	2
109	6061	1
2422	2055	0
14	6622	26
119	1245	7
12119	2121	0
6014	8214	2
546	1584	5
104	543	14
140	778	8
133	826	1
158	3878	4
104	1076	16
305	260	5
2552	676	13
3060	2378	2
367	466	22
169	7027	4
14924	8389	22
110	1952	19
507	5762	43
2178	8151	5
14	9449	43
12	5046	9
127	5094	18
28070	2327	12
102	1725	10
368	9599	7
12	7868	18
104	6609	9
106	7337	11
9513	4714	18
21234	2686	8
115	4794	2
7841	6501	18
115	9590	7
102	2550	7
102	4955	10
2	1513	45
268	8445	13
1285	8688	9
3956	2242	2
116	1584	27
140	5738	30
104	2588	23
12	6963	6
2432	2166	0
117	3892	14
199	919	0
164	8261	0
1283	8586	14
137	7207	2
169	7227	16
1192	6766	6
133	957	3
1567	1766	36
303	3718	16
102	2643	25
162	6767	9
106	7501	3
113	5791	4
14	3838	14
897	3718	4
2650	2446	4
378	7356	6
110	5966	5
154	73	18
127	4163	12
785	9889	1
106	2382	31
3045	6411	6
4991	8447	14
1218	8340	26
747	1831	38
14	9326	41
299	7254	32
1776	1180	34
102	3355	13
181	3297	27
15494	4586	39
1666	4108	19
12978	9459	19
145	3907	33
17	1570	14
105	9274	17
14	8381	26
3826	6094	18
167	976	17
192	8353	8
1187	1434	18
2071	5768	1
26422	8072	5
158	3430	6
12	5979	3
127	329	18
104	9759	1
178	2791	22
334	9441	21
103	8436	15
2957	9079	5
217	2740	21
105	4857	4
13029	1802	13
28531	5191	4
121	5453	1
1031	7540	9
259	7197	17
13270	2150	8
2545	983	2
216	8567	6
12	22	25
13979	8139	8
138	9385	2
579	4980	11
17370	2679	15
1058	8625	6
755	9989	23
24627	118	7
411	1881	34
426	8521	3
14	6249	37
12	3768	8
12	1433	13
12	6394	2
112	5334	14
116	1755	3
102	9340	23
8743	8710	19
105	2359	3
14	1908	17
194	4901	5
256	466	20
103	8599	5
14	2686	10
120	6913	0
105	2258	31
1954	666	6
1299	4274	39
136	5037	11
14	6410	47
290	3759	23
1272	7348	0
113	7345	17
299	7299	1
5813	3961	5
12	372	7
497	9804	0
263	3267	14
104	3293	5
110	7521	4
9755	9066	17
109	6511	10
107	736	4
634	4122	21
391	6817	10
466	7737	11
120	8802	0
14	2523	20
115	6292	23
2040	627	4
167	4208	1
921	3044	15
103	1431	10
134	371	11
192	9382	14
120	7823	0
1191	3109	4
105	657	4
332	2760	0
2313	4111	17
358	3265	3
200	6044	0
116	9783	18
27614	5946	1
1362	2419	4
115	2462	9
16	6619	6
103	6551	15
105	6007	4
214	1693	25
128	8434	23
57	1631	19
300	9474	17
156	4515	26
3694	8730	17
27015	6112	14
8946	1286	20
143	3676	9
2423	9160	18
12	3679	17
104	3836	8
2243	1460	9
675	8466	23
27863	3043	9
3261	6374	0
9643	1973	44
101	8475	9
374	6888	21
103	1042	13
1357	7925	0
4265	9773	21
130	7506	28
177	4973	14
1566	9428	5
1330	2224	6
364	7162	31
288	7948	10
549	7254	22
102	6384	24
104	82	25
134	1180	4
14	8533	19
285	9382	13
122	3009	23
1043	1189	13
360	6984	20
129	7770	28
14	5008	20
120	4742	10
353	575	0
315	203	15
125	396	11
186	3859	24
12	1528	2
138	5998	0
166	1030	0
739	1639	6
14	6896	7
226	6177	36
778	4057	7
14	9757	7
958	3275	12
210	6979	7
12	1628	8
335	6728	10
102	731	3
12	119	22
190	2623	21
101	18	4
951	776	16
217	3774	6
12133	2049	8
101	2867	1
178	4715	22
2142	6293	8
1125	3379	12
14	1016	20
122	1738	24
1421	9365	46
111	1189	6
8	7310	2
102	7197	18
25789	3761	0
14	8911	32
206	3517	1
170	305	12
104	2485	8
27993	123	1
142	1600	5
4630	3614	2
106	8712	8
101	8760	1
2456	3670	12
14	8247	13
113	5431	15
3294	9053	0
1270	3003	1
927	3452	7
130	4319	5
8014	7068	2
181	9349	16
126	4016	41
12	2903	7
1117	5093	27
6272	6329	8
3633	4695	12
263	2349	21
12	6172	15
1046	389	20
1287	8501	16
2	8666	14
180	5738	11
1521	4558	13
128	5043	3
268	6074	11
116	8478	9
12	1755	10
128	2334	14
179	2925	2
107	293	1
9646	3351	8
101	1307	6
103	5691	27
826	6924	9
148	1118	27
2925	6551	5
8024	6415	13
611	9500	49
20025	7098	11
7638	2049	7
220	4570	25
14687	4771	0
125	928	19
3947	285	12
12	1585	6
21941	2251	22
511	1558	4
991	4993	14
25311	1035	13
1174	1966	25
915	2022	30
9	4270	6
1159	5437	4
247	7424	2
105	4433	15
160	6629	2
4349	6455	10
103	5264	1
192	1443	2
113	3952	14
23027	4454	8
318	258	20
4213	1447	13
14	2967	23
261	5327	3
5015	9021	24
108	5757	42
364	1809	2
158	1986	4
575	9361	0
14	4766	16
201	4786	11
155	6346	1
24072	5742	26
4811	4257	4
7026	6006	29
18730	1466	2
105	4567	25
2	3735	30
541	4394	2
939	9384	2
817	26	7
3294	8787	4
192	1893	22
2017	5478	19
542	1192	4
16006	3670	5
104	62	3
165	8556	13
12	4340	14
21903	9003	37
101	2621	5
9805	6448	37
258	1766	34
212	5869	10
118	342	14
2301	6322	2
193	8300	13
1913	9213	11
943	4061	14
12	4210	24
3291	8630	7
21854	9377	6
111	7146	17
110	2047	37
26267	2204	15
3082	2868	7
24887	8483	7
109	6144	1
12	5144	16
116	2331	13
142	7296	6
102	246	15
110	5486	28
229	5318	8
6625	8245	5
155	6221	3
242	6227	8
2330	5157	38
115	4927	5
111	8840	5
2	2683	0
103	2546	26
697	8811	20
138	5838	0
102	314	21
114	5912	13
11913	8908	9
1116	989	1
103	9567	8
16218	9476	3
21736	8123	5
14	9241	13
3948	6480	0
314	1381	1
2991	7850	27
102	6614	14
260	7012	16
11940	6327	15
133	9745	13
121	4930	12
103	2970	10
111	1861	4
146	8597	1
108	2796	6
15660	2809	3
2747	5320	16
157	1643	12
436	9685	1
106	2596	10
111	2184	31
14	2075	15
115	4725	9
102	2717	6
104	1149	13
123	9286	5
102	6142	9
709	1011	7
970	6756	4
12	4985	2
180	968	3
24341	7920	8
105	8793	6
115	93	11
14	8464	15
20289	3722	6
14	2650	25
111	3335	11
1233	5011	9
12	1695	2
2128	3826	1
1694	8888	0
651	1015	12
101	5779	4
24441	1493	10
5751	8430	7
118	2655	25
5920	331	34
125	4391	1
3565	9181	4
14	3184	19
1878	5849	16
15936	7481	0
106	5383	7
109	1064	22
24397	4764	7
103	8430	37
1972	6800	17
224	6931	8
756	2723	8
102	6324	16
172	4243	13
1675	3932	25
131	4498	6
104	820	13
102	6009	11
1116	988	21
18489	1517	15
354	5290	18
160	9505	4
26790	5040	9
106	3437	10
1175	5337	38
111	6814	36
12	4186	10
204	5915	10
3264	6371	1
116	1949	14
147	2647	6
121	3616	23
159	6568	2
588	8013	9
755	6540	6
129	6014	7
183	7038	16
105	4828	3
981	3360	33
117	9208	19
130	7327	18
19239	8999	14
152	4969	7
4273	5137	1
9	6825	21
12	4884	12
956	2560	12
2829	5745	21
24430	5530	10
1421	707	8
2667	2262	8
2319	7092	4
202	5916	5
6499	4242	8
122	6918	7
365	3572	1
1718	2785	20
106	5839	23
8629	2583	7
115	1693	13
1749	1083	16
124	6018	21
12414	7580	5
3837	2936	0
1443	7239	32
431	4549	6
26636	2448	4
6597	2017	0
18868	5349	7
105	729	13
14	6872	21
105	4949	5
128	1211	5
23897	5748	4
515	2565	19
175	9728	3
1773	291	0
12	442	24
28468	4248	30
121	4009	17
175	1934	12
101	6044	20
381	5587	14
26929	7538	8
14	1055	16
748	7760	13
104	8918	24
362	2931	21
617	45	33
181	173	13
12	6486	3
5832	2664	21
4747	2131	0
681	6309	20
137	7170	5
101	9694	17
13739	9600	13
430	3714	13
5680	5178	19
197	2597	2
1852	9412	0
2283	3766	12
535	6246	11
136	9238	42
1281	6951	13
7647	3064	11
9149	5261	12
2372	9511	32
188	377	12
12	3824	1
756	808	3
179	4810	1
140	5611	19
241	1375	7
12	4726	18
333	2031	0
6218	9290	6
125	421	13
380	2708	5
142	5633	3
359	4781	11
150	235	32
307	7106	34
156	6415	19
218	8981	12
3789	6824	13
102	6460	2
12	2588	31
104	6963	14
237	9360	1
101	9560	7
17	6784	14
14	1852	24
8	3145	18
104	9631	24
981	5045	7
128	5652	5
152	4393	5
123	5581	4
117	7060	3
1991	7918	8
119	6555	15
267	9745	4
2020	4348	0
2551	1679	4
106	5838	3
909	1074	8
14	5081	9
105	8338	7
207	5346	14
102	5777	2
366	2993	3
105	5634	37
119	8698	10
103	8505	1
626	9931	11
106	9614	3
26150	4960	14
127	8197	3
21030	1071	15
1614	1660	9
666	6601	4
12	7517	4
14	4385	36
1404	8785	3
12	3606	12
104	3765	21
155	6231	41
152	3044	19
130	6292	21
247	3118	15
14	822	11
16137	5144	17
126	6689	13
150	1112	8
525	1106	26
1010	1927	26
131	2064	2
244	6151	15
152	1354	2
3600	2160	8
119	3576	8
1819	7652	12
103	7033	9
113	955	26
14	9938	12
106	840	24
105	5529	2
2327	2008	14
978	1205	21
122	5090	7
14	8441	18
23916	14	38
454	248	20
4599	9160	21
469	17	3
160	8045	13
157	1923	5
16487	3967	39
106	4449	14
16947	4242	23
172	4255	12
12	5883	3
1284	1224	17
154	1697	6
340	9976	5
251	9607	2
108	1672	2
105	9137	15
995	1000	18
103	9840	1
101	5342	19
196	8263	13
978	1204	1
2355	3454	9
139	9025	21
469	2998	16
334	7594	7
13261	1127	33
193	6351	22
102	2582	5
102	6005	10
130	4914	18
1074	6443	34
111	4335	7
746	2426	3
150	9973	15
465	7923	9
1708	6287	26
133	4149	1
303	1955	31
568	1638	7
1450	3595	26
120	6817	0
385	3315	7
167	1017	23
101	2513	6
108	3104	1
5007	7032	27
113	6302	5
1587	7101	8
5752	8020	6
780	4276	24
11848	7706	5
156	6402	6
9	1415	13
12	3060	22
20609	2805	3
16	6396	4
2	9777	11
5014	4855	24
14	6163	20
221	6397	5
2182	2441	0
14	7736	10
20717	1280	4
156	9803	12
1146	5714	17
22915	4171	25
85	4461	24
125	1474	16
27378	6930	36
12	83	5
636	3082	32
14	4597	17
28319	8133	13
635	2237	21
1288	5694	2
220	3924	1
664	8129	14
116	4635	21
102	5884	12
127	7969	7
11897	6065	22
125	1923	6
14	3799	8
115	6579	21
2581	9530	15
106	9799	7
129	8851	15
304	911	17
143	6908	4
128	5343	4
200	5692	0
282	9644	9
1778	2412	5
592	2519	0
9	4638	34
2969	6949	49
113	9018	5
7	3939	17
433	9157	24
120	8453	0
103	7059	5
624	4737	4
116	7925	6
6510	1844	0
102	1905	16
195	6670	13
128	3542	3
14	9628	10
141	3936	3
122	2561	12
148	7895	5
2821	1451	11
105	6399	3
1697	2043	3
16815	165	22
158	1930	13
5997	6814	4
128	1022	4
101	8411	18
390	2381	14
101	176	1
21118	5900	29
120	7983	0
1259	9916	11
195	4521	30
200	5371	0
719	1900	1
12	2816	5
118	1408	28
104	6703	20
104	5925	15
8710	256	17
3528	7334	10
426	6649	18
2025	7624	2
156	3665	3
1921	7984	18
124	446	27
22298	6638	9
14	1240	47
172	5512	17
222	9921	6
200	6369	0
149	7241	8
1289	2050	7
8302	3388	26
1100	1594	3
21944	6136	11
9087	534	16
122	3516	31
106	9781	2
103	5454	5
135	8414	15
176	2939	9
2102	8509	4
166	1553	0
101	2916	3
8630	6354	17
113	932	17
166	1238	0
6982	1928	5
1881	527	13
421	5769	17
1899	9026	9
963	7591	13
128	1446	11
637	5249	15
101	2567	9
137	9340	11
101	8360	3
16650	8980	0
116	9507	3
591	1449	6
102	74	21
20541	9636	9
593	4580	0
1349	8788	3
107	8117	6
138	6078	0
4124	5082	2
179	6418	2
1366	9515	12
693	7530	10
162	3760	20
115	4134	1
198	985	5
2235	9466	0
3183	6022	15
479	5635	25
26105	3029	4
812	178	15
9	8785	13
12	6667	15
24566	2547	11
487	4567	14
102	8801	4
12	3145	5
403	496	10
218	7779	20
381	2121	7
237	5805	20
3976	8836	0
105	1610	3
679	7736	2
122	7506	9
254	5806	12
113	4493	7
109	8250	7
19203	2022	14
953	3457	32
229	2328	9
468	4649	25
428	191	27
102	652	1
527	238	1
247	2361	18
180	9500	6
106	5049	5
1513	7182	3
149	1765	17
136	884	4
116	5005	24
21	438	5
373	3351	18
7025	4237	0
5873	8220	15
172	9326	30
23625	3748	1
145	8198	5
767	4688	18
251	8337	11
103	1318	5
14614	4953	1
3493	2126	13
134	3373	3
8	7164	26
809	1085	24
123	6448	29
130	3905	6
442	9113	22
132	2054	1
117	3055	9
157	3380	13
14	4909	26
1061	4604	39
115	3944	2
2606	757	1
211	6005	8
102	3721	10
11533	5052	1
2041	2413	4
104	3206	6
101	8076	7
1429	5628	2
111	2743	13
103	2695	4
1198	3373	4
1067	3484	7
529	1630	19
103	9412	16
119	9161	25
101	7342	27
252	9095	9
4110	4619	31
112	4036	8
3696	3042	5
8619	5338	5
116	2380	15
107	5041	25
1813	4790	17
14	1960	16
105	1284	5
25984	2200	16
558	1872	11
652	8932	3
400	1607	20
102	6568	10
220	7523	8
12	76	14
130	7108	12
1775	2555	31
14	6283	29
420	8238	2
566	801	2
105	4323	17
578	6092	5
115	4748	15
101	7343	15
359	5714	31
118	390	14
104	2446	16
5045	5294	0
9211	1290	2
2984	2028	5
113	4903	9
1709	3628	5
13838	4408	9
733	5103	5
312	4166	5
102	4973	7
191	1714	26
8	4316	11
15	3100	31
11137	6001	11
114	8237	14
675	5889	2
9	7541	9
2892	7938	36
161	947	7
14	8131	9
831	2250	6
106	3184	4
11043	3979	16
113	3203	6
374	6104	2
215	3402	1
3285	9980	10
14	1163	24
122	3414	19
1324	9663	13
117	3525	3
191	728	18
12	1797	14
352	5074	47
479	7012	12
108	6006	15
1147	3692	4
283	3290	10
103	2949	1
111	7671	2
137	4254	19
126	2204	19
11676	1789	4
1321	6714	22
209	5466	2
27327	2577	4
21783	6686	12
7687	9151	0
140	8688	13
107	7550	7
788	5757	1
106	7450	1
14	6414	26
109	6013	1
164	8786	0
103	9067	29
14	9562	33
149	5761	16
407	2232	3
127	985	16
145	6952	18
13	2995	5
8	3260	21
112	5357	22
19049	6097	6
214	7976	4
102	5003	10
25320	2009	32
198	2320	9
164	7288	0
239	329	13
101	8960	8
119	8559	22
140	2456	7
7039	6657	17
1538	2833	7
103	5153	14
2251	1524	11
111	5087	5
10322	2898	17
213	2168	4
389	6013	10
293	2147	15
1795	374	6
643	895	3
17581	6203	18
106	5373	16
17	2942	3
12	9061	26
12	1216	11
116	1349	5
114	8268	1
164	6646	0
19546	1727	15
13474	3369	22
105	4902	20
1002	8521	10
253	2249	2
130	3075	1
143	7500	2
12	2792	12
12	6027	3
4787	3022	10
671	838	30
12	2829	16
12	3267	18
110	8404	22
359	3049	36
7196	6670	23
18089	4408	1
107	9171	5
1513	1866	19
130	4007	11
109	1609	38
560	4463	0
803	9198	15
782	3466	7
113	7399	7
304	4085	10
276	8731	0
119	3618	6
185	1702	2
101	6671	18
270	4585	2
107	1180	24
8239	9049	18
123	9210	2
102	7011	11
14	4229	17
2118	1815	1
282	888	12
5164	9040	0
2225	5176	29
113	7846	17
196	7472	1
1394	4951	7
103	5645	22
840	8511	17
14	1662	32
2105	5435	23
1570	5004	0
15450	8886	2
12	9636	8
13835	3742	0
12	5005	17
506	6146	19
4581	4912	12
1610	6268	4
1002	4966	1
1674	4995	7
1959	1890	40
14	5225	15
280	3770	27
147	3831	36
165	7353	4
159	8989	13
107	2897	3
12	421	19
102	5451	12
8679	7774	41
110	7253	12
12	3402	20
120	7121	0
236	2009	16
101	2209	6
108	6141	12
109	2519	10
864	6641	17
20168	3132	17
350	6507	0
136	1243	9
260	9310	11
3086	8902	9
101	448	1
26292	5682	12
6862	8476	40
134	1645	9
101	4521	21
224	330	22
165	6041	21
111	9729	33
147	7271	9
110	210	11
12	2912	30
181	3613	3
138	6163	0
2385	4474	15
7852	6247	8
160	5877	12
101	7943	4
223	4835	14
24583	9300	1
271	4228	15
9860	5724	3
111	6290	26
169	1131	17
8625	8138	23
12642	8542	12
9	5720	13
12	8968	20
147	8781	9
163	5812	5
26028	7394	6
115	2794	3
108	4276	12
7174	4636	0
108	3543	3
23300	8991	29
22100	9934	6
282	5342	14
289	9686	5
282	668	4
115	2016	24
566	2763	6
2613	138	19
176	9075	24
1253	1996	13
12726	2598	0
116	3144	24
2621	6717	11
1671	5634	20
118	5391	5
152	8848	3
12	6943	33
164	8501	0
330	2110	10
7536	8878	25
14	7234	4
21904	6310	11
128	8982	32
6695	8621	16
130	2016	26
1134	4111	34
127	190	16
143	1734	13
156	1114	17
529	9879	5
118	3530	24
1970	7499	10
104	9090	11
1071	1702	11
221	5264	33
261	8405	9
102	3	8
12	6095	11
338	9667	1
12	397	1
2924	3213	10
352	5126	7
24462	5779	29
8	4670	12
1522	2975	15
118	2342	6
109	8885	14
269	6658	5
14	3245	6
9187	4028	11
875	9345	4
3075	6417	7
960	4865	8
225	6818	4
348	9246	34
9	1694	9
8	7541	1
163	9753	18
124	5137	6
109	5853	1
199	32	0
283	9329	10
142	1531	4
4233	7279	16
648	3843	21
140	7356	25
1014	4535	29
377	1181	5
9046	3267	25
226	9323	0
8148	6657	1
108	8216	15
5481	2735	8
101	6404	8
14	2695	12
937	9968	4
12	9126	16
6456	1127	20
1021	3750	21
2536	4181	5
253	7311	2
226	399	7
102	3179	13
12	8771	12
5040	5644	26
298	1389	1
137	7796	10
124	6399	21
1390	3193	23
292	1572	8
909	2186	13
106	6042	16
14	8366	16
201	2605	1
143	236	7
20350	7026	6
2494	86	5
314	363	39
204	6087	11
23647	9957	4
6913	9478	1
140	4653	37
101	1696	7
119	769	27
275	7418	22
218	9901	1
9726	2387	0
27618	914	15
106	2709	5
103	6533	17
12	4087	37
717	113	6
378	9633	2
143	6378	16
6853	3036	0
461	5877	6
3162	9516	1
202	7393	1
14710	4801	0
411	2232	30
150	7660	1
101	4681	23
169	5761	13
126	3962	3
367	207	24
150	2990	11
120	6769	0
182	1720	2
15105	7618	4
25371	576	0
589	8793	4
1905	123	26
206	5410	11
2372	1229	1
140	2133	9
114	4482	28
131	4295	1
2285	714	4
106	8537	5
14	4066	20
2812	5927	9
8503	3155	6
193	2211	35
118	8079	20
226	9345	12
23160	1114	27
14	2014	32
24766	4203	26
1966	5349	14
14	1666	7
101	835	9
108	7121	1
2	2210	31
105	8038	3
717	8149	9
121	2846	12
104	9669	15
497	9723	0
398	9900	2
207	3862	5
110	1147	9
5699	2247	12
14	4965	19
1951	2245	4
2	8616	11
103	5128	8
2058	5345	15
3328	844	9
108	729	18
184	839	2
3787	6587	19
696	3101	23
243	2247	7
480	7971	31
364	292	3
4551	7087	2
120	7480	0
173	7087	13
14	4388	5
180	8375	1
101	9760	12
1479	2579	28
4195	4217	5
413	9622	24
167	7108	24
241	6367	36
387	4179	22
326	548	2
4222	4043	20
196	8442	3
3481	1517	35
4665	2068	26
24744	1147	24
3455	7497	18
143	8300	12
102	1155	12
177	9649	16
2510	6623	6
174	6634	6
1362	679	6
16057	7653	0
3267	3041	10
14	6876	32
12189	6001	13
1342	3522	3
144	8103	13
108	285	3
105	9252	14
16307	9054	23
119	8486	11
105	7906	16
14	5770	28
263	542	14
2379	7230	6
154	4892	5
138	5662	0
207	5595	19
235	209	17
103	5517	15
767	4754	12
4026	6169	28
520	9066	3
746	6317	8
150	3023	4
121	6284	36
20107	4587	5
2284	8237	4
12	1962	30
14	1756	37
102	4932	1
12	100	28
257	7776	24
118	5548	20
253	7875	1
12	4109	8
124	1425	15
440	5185	3
132	7914	15
12	5033	2
446	1073	26
102	1698	1
1037	7659	15
153	7106	33
16752	7630	5
194	9170	5
4295	1345	1
101	3914	3
1127	1962	5
109	9053	7
14	426	8
180	9404	6
132	7338	13
402	6238	1
123	4378	2
680	4720	9
238	6912	3
12	1963	10
253	7975	9
444	1245	13
428	8564	8
170	6187	1
2213	5154	0
1722	58	14
158	9293	32
169	1324	8
537	8919	4
767	5595	12
132	3943	19
14	9643	19
106	2047	5
25222	9317	3
377	6742	1
118	3393	27
807	2674	3
12	4685	10
391	5983	2
23244	7147	17
165	1719	24
409	7802	12
246	3039	8
372	5880	15
299	6527	4
57	6448	34
1313	6178	27
134	677	4
103	8193	8
196	2903	12
5321	5168	23
146	1761	4
101	4938	6
198	1463	7
24734	1224	14
121	5660	12
104	5005	25
24297	7235	2
494	7616	13
4795	6358	10
129	7979	8
2615	8232	16
4558	3095	8
8480	5447	17
108	8915	14
4191	1446	13
116	1027	8
802	6283	3
176	4123	10
14	7937	23
169	2479	21
118	3185	38
192	9278	7
645	2839	7
2978	627	33
140	5656	27
3791	2079	1
131	9195	27
756	3537	16
3122	6304	2
659	8571	6
104	7625	4
102	8134	8
106	1490	9
178	7519	11
17	3796	16
14	7778	29
365	4388	4
227	1896	8
1264	642	34
22548	3861	6
328	4396	5
125	4344	17
6837	862	9
1786	9351	15
305	8440	15
1427	476	23
104	2380	14
131	1673	10
103	7525	14
14	165	24
252	8453	21
105	9095	2
127	3209	35
3083	5350	16
104	2792	4
107	3509	22
172	5762	31
625	2267	0
5444	6401	11
101	3077	17
7	3099	26
301	2357	4
750	6063	16
14	4969	18
155	9680	3
217	4003	8
259	1129	3
8	3103	4
159	8594	4
128	485	5
3669	9075	31
144	4002	3
5013	3357	37
2302	8481	12
1018	5093	28
103	3341	14
1422	5298	6
124	7282	4
698	5462	11
398	5382	14
823	4508	8
107	9982	20
6168	6524	1
5094	8947	13
158	1303	26
1174	6970	20
140	9663	2
263	6588	19
6405	9441	18
1386	6883	30
6179	5544	8
141	4697	27
107	1294	32
103	5479	3
108	9181	10
4214	1276	5
687	2703	15
158	9944	3
13422	3142	0
1816	9457	28
1484	2002	25
124	6879	12
22719	4895	2
171	6442	22
14	34	26
383	9579	8
129	7268	26
13223	6233	35
5501	9003	28
1306	1941	9
182	4836	7
720	4401	7
117	443	2
437	2687	15
107	6278	24
147	6643	12
189	1240	30
14	5682	28
105	9593	18
471	3510	1
160	8391	4
16143	7990	0
166	1486	0
123	8487	7
597	7921	8
14	7594	34
7290	6373	15
735	7448	41
12	4566	2
16283	411	5
107	106	3
3309	3157	2
111	9754	48
121	2439	1
102	1562	1
9	5699	28
12	4881	2
101	8403	9
101	1910	24
119	8116	11
375	6233	34
877	5532	4
635	7636	12
12	7258	15
114	7830	8
116	5886	4
16594	102	7
235	4807	5
254	1305	12
15059	1616	2
546	2239	9
404	6114	2
2	8026	16
14	5969	22
14	8568	15
5022	3683	5
190	3839	3
277	1130	0
15885	6941	0
4712	4310	12
1757	4421	9
533	7361	1
367	9176	26
119	2066	9
1500	9526	6
135	5643	30
3182	9690	18
1162	2641	8
202	4084	4
161	4493	1
12	3122	15
14	3030	17
5196	9285	0
117	2489	15
115	465	3
566	1273	4
139	6091	13
103	8176	2
24371	1402	11
548	9652	0
479	1238	7
132	7984	17
14	3898	15
430	3363	9
23573	6711	3
156	1867	14
12	9108	7
12	6327	5
190	5425	4
274	4567	28
270	9102	47
101	7965	1
436	7613	11
105	6549	6
489	313	1
171	8018	16
3520	2120	12
118	6524	17
2112	2847	6
104	1747	25
170	861	6
8	5158	17
7	828	34
162	584	3
103	3378	12
11014	9942	34
25389	596	0
22946	275	8
302	1288	2
14	3188	9
153	4814	7
2119	7693	11
5817	9999	8
127	4461	1
2746	1216	12
8	2122	14
14	8265	38
27242	5843	17
1336	2571	22
685	6989	5
103	3734	6
611	1998	9
114	2845	6
195	5634	9
147	6397	8
116	885	10
308	980	10
12	5463	18
107	1259	19
27868	2356	0
366	7774	12
186	3346	28
920	4996	23
7896	9034	11
184	8052	4
693	8883	18
307	9884	7
2	8113	8
101	6490	5
14	4212	12
108	2793	8
185	4692	3
113	8114	16
4144	5977	7
118	7546	3
23389	2838	3
474	9110	9
2365	1888	18
106	8685	4
117	6036	6
171	2776	10
258	5788	19
101	83	2
524	3992	0
115	671	5
122	4396	8
179	3456	24
702	4966	12
659	8516	4
142	1089	1
260	461	7
1477	7139	25
106	1032	23
101	9117	15
14	2776	21
144	7830	11
182	2660	6
306	5606	35
24598	4077	46
665	1671	0
124	1922	21
14	28	12
284	8225	9
110	8847	5
315	3456	18
1093	3028	10
8	6127	21
9557	7642	25
122	1674	10
517	9669	28
9692	1420	43
5862	8071	6
14	9245	23
105	3024	10
443	7240	18
14	8758	9
14444	2150	7
934	1554	3
176	6183	17
8618	8035	14
113	9238	16
6881	8214	31
1195	5772	27
112	2898	8
195	6317	12
1575	2824	5
153	4726	40
22042	3572	3
207	1604	1
195	1067	31
304	876	18
15519	3152	27
101	1818	2
7016	8236	4
765	2001	22
1873	2320	11
8	3271	31
9	3172	6
207	9352	9
179	5353	4
375	3624	4
14	984	29
105	7191	7
198	4324	18
113	276	26
519	3296	29
111	9454	28
103	2138	1
1776	6153	20
1767	5849	22
108	3810	15
2	9647	34
7858	6249	21
102	6231	19
11080	539	0
310	6294	1
177	3753	10
3587	3532	0
220	8596	13
1374	8618	12
106	1128	12
106	2402	23
101	1695	5
684	1756	34
103	9110	1
106	1711	12
11580	6566	26
1549	4493	14
131	8563	2
9614	8919	12
528	1255	16
131	3036	8
1133	5831	23
2458	7318	11
309	4701	11
117	2129	6
28014	534	21
14746	7891	6
113	1528	4
106	4937	12
500	3208	16
104	115	4
12	8379	14
257	9234	7
125	5416	28
231	513	9
578	5968	22
1596	6190	9
103	5566	12
129	634	16
787	9959	8
3380	2686	9
132	8122	6
298	539	3
2149	4591	8
26297	1017	6
127	6253	9
4648	7438	16
57	9970	4
1997	4600	5
125	8513	7
527	7997	5
7721	671	15
116	9086	2
25410	612	0
1704	4614	12
1787	4251	17
4742	5830	22
26468	8853	13
377	9294	22
123	34	11
118	8157	24
142	6176	11
12	1786	23
2118	9783	37
288	7659	3
12	5018	1
22262	9400	5
